submitted_name	matched_name	label
Ectophylla_alba	Ectophylla alba	Ectophylla_alba
Ariteus_flavescens	Ariteus flavescens	Ariteus_flavescens
Ardops_nichollsi	Ardops nichollsi	Ardops_nichollsi
Ametrida_centurio	Ametrida centurio	Ametrida_centurio
Pygoderma_bilabiatum	Pygoderma bilabiatum	Pygoderma_bilabiatum
Centurio_senex	Centurio senex	Centurio_senex
Sphaeronycteris_toxophyllum	Sphaeronycteris toxophyllum	Sphaeronycteris_toxophyllum
Phyllops_falcatus	Phyllops falcatus	Phyllops_falcatus
Stenoderma_rufum	Stenoderma rufum	Stenoderma_rufum
Sturnira_bidens	Sturnira bidens	Sturnira_bidens
Sturnira_nana	Sturnira nana	Sturnira_nana
Sturnira_aratathomasi	Sturnira aratathomasi	Sturnira_aratathomasi
Sturnira_hondurensis	Sturnira hondurensis	Sturnira_hondurensis
Sturnira_oporaphilum	Sturnira oporaphilum	Sturnira_oporaphilum
Sturnira_ludovici	Sturnira ludovici	Sturnira_ludovici
Sturnira_burtonlimi	Sturnira burtonlimi	Sturnira_burtonlimi
Sturnira_tildae	Sturnira tildae	Sturnira_tildae
Sturnira_koopmanhilli	Sturnira koopmanhilli	Sturnira_koopmanhilli
Sturnira_mordax	Sturnira mordax	Sturnira_mordax
Sturnira_perla	Sturnira perla	Sturnira_perla
Sturnira_magna	Sturnira magna	Sturnira_magna
Sturnira_bogotensis	Sturnira bogotensis	Sturnira_bogotensis
Sturnira_lilium	Sturnira lilium	Sturnira_lilium
Sturnira_parvidens	Sturnira parvidens	Sturnira_parvidens
Sturnira_bakeri	Sturnira bakeri	Sturnira_bakeri
Sturnira_angeli	Sturnira angeli	Sturnira_angeli
Sturnira_luisi	Sturnira luisi	Sturnira_luisi
Sturnira_paulsoni	Sturnira paulsoni	Sturnira_paulsoni
Sturnira_erythromos	Sturnira erythromos	Sturnira_erythromos
Rhinophylla_pumilio	Rhinophylla pumilio	Rhinophylla_pumilio
Rhinophylla_fischerae	Rhinophylla fischerae	Rhinophylla_fischerae
Rhinophylla_alethina	Rhinophylla alethina	Rhinophylla_alethina
Trinycteris_nicefori	Trinycteris nicefori	Trinycteris_nicefori
Glyphonycteris_sylvestris	Glyphonycteris sylvestris	Glyphonycteris_sylvestris
Glyphonycteris_daviesi	Glyphonycteris daviesi	Glyphonycteris_daviesi
Carollia_castanea	Carollia castanea	Carollia_castanea
Carollia_benkeithi	Carollia benkeithi	Carollia_benkeithi
Carollia_manu	Carollia manu	Carollia_manu
Carollia_subrufa	Carollia subrufa	Carollia_subrufa
Carollia_brevicauda	Carollia brevicauda	Carollia_brevicauda
Carollia_perspicillata	Carollia perspicillata	Carollia_perspicillata
Carollia_sowelli	Carollia sowelli	Carollia_sowelli
Platalina_genovensium	Platalina genovensium	Platalina_genovensium
Xeronycteris_vieirai	Xeronycteris vieirai	Xeronycteris_vieirai
Hsunycteris_thomasi	Hsunycteris thomasi	Hsunycteris_thomasi
Hsunycteris_pattoni	Hsunycteris pattoni	Hsunycteris_pattoni
Hsunycteris_cadenai	Hsunycteris cadenai	Hsunycteris_cadenai
Lonchophylla_concava	Lonchophylla concava	Lonchophylla_concava
Lonchophylla_mordax	Lonchophylla mordax	Lonchophylla_mordax
Lonchophylla_hesperia	Lonchophylla hesperia	Lonchophylla_hesperia
Lionycteris_spurrelli	Lionycteris spurrelli	Lionycteris_spurrelli
Lonchophylla_chocoana	Lonchophylla chocoana	Lonchophylla_chocoana
Lonchophylla_robusta	Lonchophylla robusta	Lonchophylla_robusta
Lonchophylla_orienticollina	Lonchophylla orienticollina	Lonchophylla_orienticollina
Lonchophylla_handleyi	Lonchophylla handleyi	Lonchophylla_handleyi
Chrotopterus_auritus	Chrotopterus auritus	Chrotopterus_auritus
Vampyrum_spectrum	Vampyrum spectrum	Vampyrum_spectrum
Phyllostomus_discolor	Phyllostomus discolor	Phyllostomus_discolor
Tonatia_saurophila	Tonatia saurophila	Tonatia_saurophila
Tonatia_bidens	Tonatia bidens	Tonatia_bidens
Phyllostomus_hastatus	Phyllostomus hastatus	Phyllostomus_hastatus
Phyllostomus_elongatus	Phyllostomus elongatus	Phyllostomus_elongatus
Phyllostomus_latifolius	Phyllostomus latifolius	Phyllostomus_latifolius
Phylloderma_stenops	Phylloderma stenops	Phylloderma_stenops
Mimon_crenulatum	Mimon crenulatum	Mimon_crenulatum
Lophostoma_evotis	Lophostoma evotis	Lophostoma_evotis
Lophostoma_silvicolum	Lophostoma silvicolum	Lophostoma_silvicolum
Lophostoma_schulzi	Lophostoma schulzi	Lophostoma_schulzi
Lophostoma_brasiliense	Lophostoma brasiliense	Lophostoma_brasiliense
Lophostoma_carrikeri	Lophostoma carrikeri	Lophostoma_carrikeri
Mimon_bennettii	Mimon bennettii	Mimon_bennettii
Trachops_cirrhosus	Trachops cirrhosus	Trachops_cirrhosus
Lonchorhina_inusitata	Lonchorhina inusitata	Lonchorhina_inusitata
Mimon_cozumelae	Mimon cozumelae	Mimon_cozumelae
Macrophyllum_macrophyllum	Macrophyllum macrophyllum	Macrophyllum_macrophyllum
Lonchorhina_aurita	Lonchorhina aurita	Lonchorhina_aurita
Lonchorhina_orinocensis	Lonchorhina orinocensis	Lonchorhina_orinocensis
Lampronycteris_brachyotis	Lampronycteris brachyotis	Lampronycteris_brachyotis
Micronycteris_yatesi	Micronycteris yatesi	Micronycteris_yatesi
Micronycteris_schmidtorum	Micronycteris schmidtorum	Micronycteris_schmidtorum
Micronycteris_minuta	Micronycteris minuta	Micronycteris_minuta
Micronycteris_hirsuta	Micronycteris hirsuta	Micronycteris_hirsuta
Micronycteris_brosseti	Micronycteris brosseti	Micronycteris_brosseti
Micronycteris_matses	Micronycteris matses	Micronycteris_matses
Micronycteris_megalotis	Micronycteris megalotis	Micronycteris_megalotis
Micronycteris_microtis	Micronycteris microtis	Micronycteris_microtis
Micronycteris_buriri	Micronycteris buriri	Micronycteris_buriri
Micronycteris_giovanniae	Micronycteris giovanniae	Micronycteris_giovanniae
Thyroptera_discifera	Thyroptera discifera	Thyroptera_discifera
Thyroptera_lavali	Thyroptera lavali	Thyroptera_lavali
Thyroptera_tricolor	Thyroptera tricolor	Thyroptera_tricolor
Furipterus_horrens	Furipterus horrens	Furipterus_horrens
Noctilio_leporinus	Noctilio leporinus	Noctilio_leporinus
Noctilio_albiventris	Noctilio albiventris	Noctilio_albiventris
Mystacina_tuberculata	Mystacina tuberculata	Mystacina_tuberculata
Myzopoda_schliemanni	Myzopoda schliemanni	Myzopoda_schliemanni
Myzopoda_aurita	Myzopoda aurita	Myzopoda_aurita
Rhinopoma_microphyllum	Rhinopoma microphyllum	Rhinopoma_microphyllum
Rhinopoma_hadramauticum	Rhinopoma hadramauticum	Rhinopoma_hadramauticum
Rhinopoma_muscatellum	Rhinopoma muscatellum	Rhinopoma_muscatellum
Rhinopoma_hardwickii	Rhinopoma hardwickii	Rhinopoma_hardwickii
Craseonycteris_thonglongyai	Craseonycteris thonglongyai	Craseonycteris_thonglongyai
Megaderma_lyra	Megaderma lyra	Megaderma_lyra
Cardioderma_cor	Cardioderma cor	Cardioderma_cor
Megaderma_spasma	Megaderma spasma	Megaderma_spasma
Macroderma_gigas	Macroderma gigas	Macroderma_gigas
Rhinolophus_hipposideros	Rhinolophus hipposideros	Rhinolophus_hipposideros
Rhinolophus_simulator	Rhinolophus simulator	Rhinolophus_simulator
Rhinolophus_denti	Rhinolophus denti	Rhinolophus_denti
Rhinolophus_swinnyi	Rhinolophus swinnyi	Rhinolophus_swinnyi
Rhinolophus_capensis	Rhinolophus capensis	Rhinolophus_capensis
Rhinolophus_blasii	Rhinolophus blasii	Rhinolophus_blasii
Rhinolophus_xinanzhongguoensis	Rhinolophus xinanzhongguoensis	Rhinolophus_xinanzhongguoensis
Rhinolophus_ferrumequinum	Rhinolophus ferrumequinum	Rhinolophus_ferrumequinum
Rhinolophus_clivosus	Rhinolophus clivosus	Rhinolophus_clivosus
Rhinolophus_maclaudi	Rhinolophus maclaudi	Rhinolophus_maclaudi
Rhinolophus_ruwenzorii	Rhinolophus ruwenzorii	Rhinolophus_ruwenzorii
Rhinolophus_fumigatus	Rhinolophus fumigatus	Rhinolophus_fumigatus
Rhinolophus_mossambicus	Rhinolophus mossambicus	Rhinolophus_mossambicus
Rhinolophus_eloquens	Rhinolophus eloquens	Rhinolophus_eloquens
Rhinolophus_darlingi	Rhinolophus darlingi	Rhinolophus_darlingi
Rhinolophus_hildebrandtii	Rhinolophus hildebrandtii	Rhinolophus_hildebrandtii
Rhinolophus_mabuensis	Rhinolophus mabuensis	Rhinolophus_mabuensis
Rhinolophus_cohenae	Rhinolophus cohenae	Rhinolophus_cohenae
Rhinolophus_smithersi	Rhinolophus smithersi	Rhinolophus_smithersi
Rhinolophus_euryale	Rhinolophus euryale	Rhinolophus_euryale
Rhinolophus_mehelyi	Rhinolophus mehelyi	Rhinolophus_mehelyi
Rhinolophus_luctus	Rhinolophus luctus	Rhinolophus_luctus
Rhinolophus_beddomei	Rhinolophus beddomei	Rhinolophus_beddomei
Rhinolophus_sedulus	Rhinolophus sedulus	Rhinolophus_sedulus
Rhinolophus_trifoliatus	Rhinolophus trifoliatus	Rhinolophus_trifoliatus
Rhinolophus_formosae	Rhinolophus formosae	Rhinolophus_formosae
Rhinolophus_pearsonii	Rhinolophus pearsonii	Rhinolophus_pearsonii
Rhinolophus_yunanensis	Rhinolophus yunanensis	Rhinolophus_yunanensis
Rhinolophus_affinis	Rhinolophus affinis	Rhinolophus_affinis
Rhinolophus_stheno	Rhinolophus stheno	Rhinolophus_stheno
Rhinolophus_coelophyllus	Rhinolophus coelophyllus	Rhinolophus_coelophyllus
Rhinolophus_shameli	Rhinolophus shameli	Rhinolophus_shameli
Rhinolophus_arcuatus	Rhinolophus arcuatus	Rhinolophus_arcuatus
Rhinolophus_euryotis	Rhinolophus euryotis	Rhinolophus_euryotis
Rhinolophus_subrufus	Rhinolophus subrufus	Rhinolophus_subrufus
Rhinolophus_creaghi	Rhinolophus creaghi	Rhinolophus_creaghi
Rhinolophus_malayanus	Rhinolophus malayanus	Rhinolophus_malayanus
Rhinolophus_acuminatus	Rhinolophus acuminatus	Rhinolophus_acuminatus
Rhinolophus_chaseni	Rhinolophus chaseni	Rhinolophus_chaseni
Rhinolophus_rex	Rhinolophus rex	Rhinolophus_rex
Rhinolophus_macrotis	Rhinolophus macrotis	Rhinolophus_macrotis
Rhinolophus_siamensis	Rhinolophus siamensis	Rhinolophus_siamensis
Rhinolophus_marshalli	Rhinolophus marshalli	Rhinolophus_marshalli
Rhinolophus_paradoxolophus	Rhinolophus paradoxolophus	Rhinolophus_paradoxolophus
Rhinolophus_cognatus	Rhinolophus cognatus	Rhinolophus_cognatus
Rhinolophus_lepidus	Rhinolophus lepidus	Rhinolophus_lepidus
Rhinolophus_pusillus	Rhinolophus pusillus	Rhinolophus_pusillus
Rhinolophus_virgo	Rhinolophus virgo	Rhinolophus_virgo
Rhinolophus_philippinensis	Rhinolophus philippinensis	Rhinolophus_philippinensis
Rhinolophus_megaphyllus	Rhinolophus megaphyllus	Rhinolophus_megaphyllus
Rhinolophus_celebensis	Rhinolophus celebensis	Rhinolophus_celebensis
Rhinolophus_robinsoni	Rhinolophus robinsoni	Rhinolophus_robinsoni
Rhinolophus_borneensis	Rhinolophus borneensis	Rhinolophus_borneensis
Rhinolophus_rouxii	Rhinolophus rouxii	Rhinolophus_rouxii
Rhinolophus_thomasi	Rhinolophus thomasi	Rhinolophus_thomasi
Rhinolophus_sinicus	Rhinolophus sinicus	Rhinolophus_sinicus
Rhinolophus_landeri	Rhinolophus landeri	Rhinolophus_landeri
Rhinolophus_alcyone	Rhinolophus alcyone	Rhinolophus_alcyone
Paratriaenops_furculus	Paratriaenops furculus	Paratriaenops_furculus
Paratriaenops_auritus	Paratriaenops auritus	Paratriaenops_auritus
Triaenops_rufus	Triaenops rufus	Triaenops_rufus
Triaenops_afer	Triaenops afer	Triaenops_afer
Triaenops_menamena	Triaenops menamena	Triaenops_menamena
Triaenops_persicus	Triaenops persicus	Triaenops_persicus
Cloeotis_percivali	Cloeotis percivali	Cloeotis_percivali
Rhinonicteris_aurantia	Rhinonicteris aurantia	Rhinonicteris_aurantia
Asellia_tridens	Asellia tridens	Asellia_tridens
Anthops_ornatus	Anthops ornatus	Anthops_ornatus
Hipposideros_obscurus	Hipposideros obscurus	Hipposideros_obscurus
Hipposideros_coronatus	Hipposideros coronatus	Hipposideros_coronatus
Hipposideros_lankadiva	Hipposideros lankadiva	Hipposideros_lankadiva
Hipposideros_pelingensis	Hipposideros pelingensis	Hipposideros_pelingensis
Hipposideros_dinops	Hipposideros dinops	Hipposideros_dinops
Hipposideros_demissus	Hipposideros demissus	Hipposideros_demissus
Hipposideros_diadema	Hipposideros diadema	Hipposideros_diadema
Hipposideros_alongensis	Hipposideros alongensis	Hipposideros_alongensis
Hipposideros_lekaguli	Hipposideros lekaguli	Hipposideros_lekaguli
Hipposideros_pratti	Hipposideros pratti	Hipposideros_pratti
Hipposideros_scutinares	Hipposideros scutinares	Hipposideros_scutinares
Hipposideros_lylei	Hipposideros lylei	Hipposideros_lylei
Hipposideros_turpis	Hipposideros turpis	Hipposideros_turpis
Hipposideros_larvatus	Hipposideros larvatus	Hipposideros_larvatus
Hipposideros_grandis	Hipposideros grandis	Hipposideros_grandis
Hipposideros_griffini	Hipposideros griffini	Hipposideros_griffini
Hipposideros_pendelburyi	Hipposideros pendleburyi	Hipposideros_pendleburyi
Hipposideros_armiger	Hipposideros armiger	Hipposideros_armiger
Hipposideros_marisae	Hipposideros marisae	Hipposideros_marisae
Hipposideros_jonesi	Hipposideros jonesi	Hipposideros_jonesi
Hipposideros_fuliginosus	Hipposideros fuliginosus	Hipposideros_fuliginosus
Hipposideros_caffer	Hipposideros caffer	Hipposideros_caffer
Hipposideros_abae	Hipposideros abae	Hipposideros_abae
Hipposideros_beatus	Hipposideros beatus	Hipposideros_beatus
Hipposideros_lamottei	Hipposideros lamottei	Hipposideros_lamottei
Hipposideros_ruber	Hipposideros ruber	Hipposideros_ruber
Hipposideros_dyacorum	Hipposideros dyacorum	Hipposideros_dyacorum
Hipposideros_doriae	Hipposideros doriae	Hipposideros_doriae
Hipposideros_halophyllus	Hipposideros halophyllus	Hipposideros_halophyllus
Hipposideros_ater	Hipposideros ater	Hipposideros_ater
Hipposideros_ridleyi	Hipposideros ridleyi	Hipposideros_ridleyi
Hipposideros_fulvus	Hipposideros fulvus	Hipposideros_fulvus
Hipposideros_bicolor	Hipposideros bicolor	Hipposideros_bicolor
Hipposideros_cineraceus	Hipposideros cineraceus	Hipposideros_cineraceus
Hipposideros_pomona	Hipposideros pomona	Hipposideros_pomona
Hipposideros_speoris	Hipposideros speoris	Hipposideros_speoris
Hipposideros_khaokhouayensis	Hipposideros khaokhouayensis	Hipposideros_khaokhouayensis
Hipposideros_rotalis	Hipposideros rotalis	Hipposideros_rotalis
Hipposideros_pygmaeus	Hipposideros pygmaeus	Hipposideros_pygmaeus
Hipposideros_coxi	Hipposideros coxi	Hipposideros_coxi
Hipposideros_galeritus	Hipposideros galeritus	Hipposideros_galeritus
Hipposideros_cervinus	Hipposideros cervinus	Hipposideros_cervinus
Hipposideros_calcaratus	Hipposideros calcaratus	Hipposideros_calcaratus
Aselliscus_stoliczkanus	Aselliscus stoliczkanus	Aselliscus_stoliczkanus
Coelops_robinsoni	Coelops robinsoni	Coelops_robinsoni
Coelops_frithii	Coelops frithii	Coelops_frithii
Aselliscus_tricuspidatus	Aselliscus tricuspidatus	Aselliscus_tricuspidatus
Hipposideros_cyclops	Hipposideros cyclops	Hipposideros_cyclops
Hipposideros_commersoni	Hipposideros commersoni	Hipposideros_commersoni
Hipposideros_vittatus	Hipposideros vittatus	Hipposideros_vittatus
Hipposideros_gigas	Hipposideros gigas	Hipposideros_gigas
Dyacopterus_spadiceus	Dyacopterus spadiceus	Dyacopterus_spadiceus
Latidens_salimalii	Latidens salimalii	Latidens_salimalii
Sphaerias_blanfordi	Sphaerias blanfordi	Sphaerias_blanfordi
Alionycteris_paucidentata	Alionycteris paucidentata	Alionycteris_paucidentata
Otopteropus_cartilagonodus	Otopteropus cartilagonodus	Otopteropus_cartilagonodus
Haplonycteris_fischeri	Haplonycteris fischeri	Haplonycteris_fischeri
Penthetor_lucasi	Penthetor lucasi	Penthetor_lucasi
Chironax_melanocephalus	Chironax melanocephalus	Chironax_melanocephalus
Balionycteris_maculata	Balionycteris maculata	Balionycteris_maculata
Aethalops_aequalis	Aethalops aequalis	Aethalops_aequalis
Aethalops_alecto	Aethalops alecto	Aethalops_alecto
Thoopterus_nigrescens	Thoopterus nigrescens	Thoopterus_nigrescens
Ptenochirus_jagori	Ptenochirus jagori	Ptenochirus_jagori
Ptenochirus_minor	Ptenochirus minor	Ptenochirus_minor
Cynopterus_brachyotis	Cynopterus brachyotis	Cynopterus_brachyotis
Cynopterus_titthaecheilus	Cynopterus titthaecheilus	Cynopterus_titthaecheilus
Cynopterus_horsfieldii	Cynopterus horsfieldii	Cynopterus_horsfieldii
Cynopterus_sphinx	Cynopterus sphinx	Cynopterus_sphinx
Megaerops_wetmorei	Megaerops wetmorei	Megaerops_wetmorei
Megaerops_niphanae	Megaerops niphanae	Megaerops_niphanae
Megaerops_ecaudatus	Megaerops ecaudatus	Megaerops_ecaudatus
Megaerops_kusnotoi	Megaerops kusnotoi	Megaerops_kusnotoi
Casinycteris_campomaanensis	Casinycteris campomaanensis	Casinycteris_campomaanensis
Casinycteris_argynnis	Casinycteris argynnis	Casinycteris_argynnis
Casinycteris_ophiodon	Casinycteris ophiodon	Casinycteris_ophiodon
Scotonycteris_bergmansi	Scotonycteris bergmansi	Scotonycteris_bergmansi
Scotonycteris_zenkeri	Scotonycteris zenkeri	Scotonycteris_zenkeri
Scotonycteris_occidentalis	Scotonycteris occidentalis	Scotonycteris_occidentalis
Eonycteris_spelaea	Eonycteris spelaea	Eonycteris_spelaea
Eonycteris_robusta	Eonycteris robusta	Eonycteris_robusta
Eonycteris_major	Eonycteris major	Eonycteris_major
Rousettus_lanosus	Rousettus lanosus	Rousettus_lanosus
Myonycteris_angolensis	Myonycteris angolensis	Myonycteris_angolensis
Myonycteris_relicta	Myonycteris relicta	Myonycteris_relicta
Myonycteris_brachycephala	Myonycteris brachycephala	Myonycteris_brachycephala
Myonycteris_torquata	Myonycteris torquata	Myonycteris_torquata
Megaloglossus_azagnyi	Megaloglossus azagnyi	Megaloglossus_azagnyi
Megaloglossus_woermanni	Megaloglossus woermanni	Megaloglossus_woermanni
Hypsignathus_monstrosus	Hypsignathus monstrosus	Hypsignathus_monstrosus
Nanonycteris_veldkampii	Nanonycteris veldkampii	Nanonycteris_veldkampii
Epomophorus_wahlbergi	Epomophorus wahlbergi	Epomophorus_wahlbergi
Epomophorus_labiatus	Epomophorus labiatus	Epomophorus_labiatus
Epomophorus_gambianus	Epomophorus gambianus	Epomophorus_gambianus
Micropteropus_pusillus	Micropteropus pusillus	Micropteropus_pusillus
Epomops_franqueti	Epomops franqueti	Epomops_franqueti
Rousettus_amplexicaudatus	Rousettus amplexicaudatus	Rousettus_amplexicaudatus
Rousettus_aegyptiacus	Rousettus aegyptiacus	Rousettus_aegyptiacus
Rousettus_leschenaultii	Rousettus leschenaultii	Rousettus_leschenaultii
Rousettus_obliviosus	Rousettus obliviosus	Rousettus_obliviosus
Rousettus_madagascariensis	Rousettus madagascariensis	Rousettus_madagascariensis
Rousettus_spinalatus	Rousettus spinalatus	Rousettus_spinalatus
Pteropus_scapulatus	Pteropus scapulatus	Pteropus_scapulatus
Pteropus_ornatus	Pteropus ornatus	Pteropus_ornatus
Pteropus_neohibernicus	Pteropus neohibernicus	Pteropus_neohibernicus
Pteropus_hypomelanus	Pteropus hypomelanus	Pteropus_hypomelanus
Pteropus_conspicillatus	Pteropus conspicillatus	Pteropus_conspicillatus
Pteropus_alecto	Pteropus alecto	Pteropus_alecto
Pteropus_speciosus	Pteropus speciosus	Pteropus_speciosus
Pteropus_tonganus	Pteropus tonganus	Pteropus_tonganus
Pteropus_admiralitatum	Pteropus admiralitatum	Pteropus_admiralitatum
Pteropus_mariannus	Pteropus mariannus	Pteropus_mariannus
Pteropus_pelewensis	Pteropus pelewensis	Pteropus_pelewensis
Pteropus_yapensis	Pteropus yapensis	Pteropus_yapensis
Pteropus_pohlei	Pteropus pohlei	Pteropus_pohlei
Pteropus_temminckii	Pteropus temminckii	Pteropus_temminckii
Pteropus_nitendiensis	Pteropus nitendiensis	Pteropus_nitendiensis
Pteropus_tuberculatus	Pteropus tuberculatus	Pteropus_tuberculatus
Pteropus_rayneri	Pteropus rayneri	Pteropus_rayneri
Pteropus_samoensis	Pteropus samoensis	Pteropus_samoensis
Pteropus_anetianus	Pteropus anetianus	Pteropus_anetianus
Pteropus_capistratus	Pteropus capistratus	Pteropus_capistratus
Pteropus_poliocephalus	Pteropus poliocephalus	Pteropus_poliocephalus
Pteropus_voeltzkowi	Pteropus voeltzkowi	Pteropus_voeltzkowi
Pteropus_livingstonii	Pteropus livingstonii	Pteropus_livingstonii
Pteropus_giganteus	Pteropus giganteus	Pteropus_giganteus
Pteropus_lylei	Pteropus lylei	Pteropus_lylei
Pteropus_niger	Pteropus niger	Pteropus_niger
Pteropus_aldabrensis	Pteropus aldabrensis	Pteropus_aldabrensis
Pteropus_rufus	Pteropus rufus	Pteropus_rufus
Pteropus_seychellensis	Pteropus seychellensis	Pteropus_seychellensis
Pteropus_rodricensis	Pteropus rodricensis	Pteropus_rodricensis
Pteropus_vampyrus	Pteropus vampyrus	Pteropus_vampyrus
Pteropus_pumilus	Pteropus pumilus	Pteropus_pumilus
Pteropus_dasymallus	Pteropus dasymallus	Pteropus_dasymallus
Pteropus_lombocensis	Pteropus lombocensis	Pteropus_lombocensis
Pteropus_gilliardorum	Pteropus gilliardorum	Pteropus_gilliardorum
Pteropus_mahaganus	Pteropus mahaganus	Pteropus_mahaganus
Pteropus_woodfordi	Pteropus woodfordi	Pteropus_woodfordi
Pteropus_pelagicus	Pteropus pelagicus	Pteropus_pelagicus
Pteropus_molossinus	Pteropus molossinus	Pteropus_molossinus
Pteropus_tokudae	Pteropus tokudae	Pteropus_tokudae
Pteropus_macrotis	Pteropus macrotis	Pteropus_macrotis
Acerodon_jubatus	Acerodon jubatus	Acerodon_jubatus
Acerodon_celebensis	Acerodon celebensis	Acerodon_celebensis
Styloctenium_mindorensis	Styloctenium mindorensis	Styloctenium_mindorensis
Styloctenium_wallacei	Styloctenium wallacei	Styloctenium_wallacei
Mirimiri_acrodonta	Mirimiri acrodonta	Mirimiri_acrodonta
Pteralopex_taki	Pteralopex taki	Pteralopex_taki
Melonycteris_woodfordi	Melonycteris woodfordi	Melonycteris_woodfordi
Melonycteris_fardoulisi	Melonycteris fardoulisi	Melonycteris_fardoulisi
Melonycteris_melanops	Melonycteris melanops	Melonycteris_melanops
Desmalopex_leucopterus	Desmalopex leucopterus	Desmalopex_leucopterus
Desmalopex_microleucopterus	Desmalopex microleucopterus	Desmalopex_microleucopterus
Eidolon_helvum	Eidolon helvum	Eidolon_helvum
Eidolon_dupreanum	Eidolon dupreanum	Eidolon_dupreanum
Paranyctimene_raptor	Paranyctimene raptor	Paranyctimene_raptor
Nyctimene_major	Nyctimene major	Nyctimene_major
Nyctimene_vizcaccia	Nyctimene vizcaccia	Nyctimene_vizcaccia
Nyctimene_albiventer	Nyctimene albiventer	Nyctimene_albiventer
Nyctimene_robinsoni	Nyctimene robinsoni	Nyctimene_robinsoni
