label	size	lifespan	submitted_name_pantheria.pantheria	submitted_name_anage.pantheria	matched_name	size.pantheria	lifespan.pantheria	submitted_name_pantheria.anage	submitted_name_anage.anage	size.anage	lifespan.anage
Panthera_onca	83943.09	28	Panthera_onca	Panthera_onca	Panthera onca	83943.09	23	Panthera_onca	Panthera_onca	81150	28
Panthera_pardus	53750	27.3	Panthera_pardus	Panthera_pardus	Panthera pardus	52399.99	23	Panthera_pardus	Panthera_pardus	53750	27.3
Panthera_tigris	161914.66	26.3	Panthera_tigris	Panthera_tigris	Panthera tigris	161914.66	26.3	Panthera_tigris	Panthera_tigris	119700	26.3
Phocoena_dioptrica	65000	NA	Phocoena_dioptrica	NA	Phocoena dioptrica	65000	-83.25	Phocoena_dioptrica	NA	NA	NA
Phocoena_phocoena	52730.93	20.4	Phocoena_phocoena	Phocoena_phocoena	Phocoena phocoena	52730.93	15	Phocoena_phocoena	Phocoena_phocoena	52500	20.4
Phocoena_sinus	43121.43	NA	Phocoena_sinus	NA	Phocoena sinus	43121.43	-83.25	Phocoena_sinus	NA	NA	NA
Phocoena_spinipinnis	59999.99	NA	Phocoena_spinipinnis	NA	Phocoena spinipinnis	59999.99	-83.25	Phocoena_spinipinnis	NA	NA	NA
Phocoenoides_dalli	120000	22	Phocoenoides_dalli	Phocoenoides_dalli	Phocoenoides dalli	106042.53	22	Phocoenoides_dalli	Phocoenoides_dalli	120000	22
Phodopus_campbelli	27.06	1.7916666666666667	Phodopus_campbelli	NA	Phodopus campbelli	27.06	1.7916666666666667	Phodopus_campbelli	NA	NA	NA
Phodopus_roborovskii	NA	4.8	Phodopus_roborovskii	Phodopus_roborovskii	Phodopus roborovskii	-999	-83.25	Phodopus_roborovskii	Phodopus_roborovskii	NA	4.8
Phodopus_sungorus	30.43	3.9	Phodopus_sungorus	Phodopus_sungorus	Phodopus sungorus	30.43	3.1999999999999997	Phodopus_sungorus	Phodopus_sungorus	23.4	3.9
Phoniscus_aerosa	NA	NA	Phoniscus_aerosa	NA	Phoniscus aerosa	-999	-83.25	Phoniscus_aerosa	NA	NA	NA
Phoniscus_atrox	4.81	NA	Phoniscus_atrox	NA	Phoniscus atrox	4.81	-83.25	Phoniscus_atrox	NA	NA	NA
Phoniscus_jagorii	4.7	NA	Phoniscus_jagorii	NA	Phoniscus jagorii	4.7	-83.25	Phoniscus_jagorii	NA	NA	NA
Phoniscus_papuensis	6.32	NA	Phoniscus_papuensis	NA	Phoniscus papuensis	6.32	-83.25	Phoniscus_papuensis	NA	NA	NA
Phylloderma_stenops	55.82	NA	Phylloderma_stenops	NA	Phylloderma stenops	55.82	-83.25	Phylloderma_stenops	NA	NA	NA
Phyllomys_blainvillii	243.3	NA	Phyllomys_blainvillii	NA	Phyllomys blainvillii	243.3	-83.25	Phyllomys_blainvillii	NA	NA	NA
Phyllomys_brasiliensis	312.49	NA	Phyllomys_brasiliensis	NA	Phyllomys brasiliensis	312.49	-83.25	Phyllomys_brasiliensis	NA	NA	NA
Phyllomys_dasythrix	260	NA	Phyllomys_dasythrix	NA	Phyllomys dasythrix	260	-83.25	Phyllomys_dasythrix	NA	NA	NA
Pantholops_hodgsonii	32733.12	NA	Pantholops_hodgsonii	NA	Pantholops hodgsonii	32733.12	-83.25	Pantholops_hodgsonii	NA	NA	NA
Papagomys_armandvillei	NA	NA	Papagomys_armandvillei	NA	Papagomys armandvillei	-999	-83.25	Papagomys_armandvillei	NA	NA	NA
Papagomys_theodorverhoeveni	NA	NA	Papagomys_theodorverhoeveni	NA	Papagomys theodorverhoeveni	-999	-83.25	Papagomys_theodorverhoeveni	NA	NA	NA
Papio_anubis	17728.56	25.2	Papio_anubis	NA	Papio anubis	17728.56	25.2	Papio_anubis	NA	NA	NA
Papio_cynocephalus	15822.15	45	Papio_cynocephalus	NA	Papio cynocephalus	15822.15	45	Papio_cynocephalus	NA	NA	NA
Papio_hamadryas	18000	37.5	Papio_hamadryas	Papio_hamadryas	Papio hamadryas	14007.08	37.5	Papio_hamadryas	Papio_hamadryas	18000	37.5
Papio_papio	18026.05	40	Papio_papio	NA	Papio papio	18026.05	40	Papio_papio	NA	NA	NA
Papio_ursinus	17729.44	45	Papio_ursinus	NA	Papio ursinus	17729.44	45	Papio_ursinus	NA	NA	NA
Pappogeomys_alcorni	150	NA	Pappogeomys_alcorni	NA	Pappogeomys alcorni	150	-83.25	Pappogeomys_alcorni	NA	NA	NA
Pappogeomys_bulleri	150	NA	Pappogeomys_bulleri	NA	Pappogeomys bulleri	150	-83.25	Pappogeomys_bulleri	NA	NA	NA
Paracoelops_megalotis	NA	NA	Paracoelops_megalotis	NA	Paracoelops megalotis	-999	-83.25	Paracoelops_megalotis	NA	NA	NA
Paracrocidura_graueri	NA	NA	Paracrocidura_graueri	NA	Paracrocidura graueri	-999	-83.25	Paracrocidura_graueri	NA	NA	NA
Paracrocidura_maxima	NA	NA	Paracrocidura_maxima	NA	Paracrocidura maxima	-999	-83.25	Paracrocidura_maxima	NA	NA	NA
Paracrocidura_schoutedeni	12.18	NA	Paracrocidura_schoutedeni	NA	Paracrocidura schoutedeni	12.18	-83.25	Paracrocidura_schoutedeni	NA	NA	NA
Paracynictis_selousi	1669.72	NA	Paracynictis_selousi	NA	Paracynictis selousi	1669.72	-83.25	Paracynictis_selousi	NA	NA	NA
Paradipus_ctenodactylus	NA	NA	Paradipus_ctenodactylus	NA	Paradipus ctenodactylus	-999	-83.25	Paradipus_ctenodactylus	NA	NA	NA
Paradoxurus_hermaphroditus	3200	24.5	Paradoxurus_hermaphroditus	Paradoxurus_hermaphroditus	Paradoxurus hermaphroditus	3200	22.416666666666668	Paradoxurus_hermaphroditus	Paradoxurus_hermaphroditus	3100	24.5
Paradoxurus_jerdoni	3530.33	12	Paradoxurus_jerdoni	NA	Paradoxurus jerdoni	3530.33	12	Paradoxurus_jerdoni	NA	NA	NA
Paradoxurus_zeylonensis	2821.3	NA	Paradoxurus_zeylonensis	NA	Paradoxurus zeylonensis	2821.3	-83.25	Paradoxurus_zeylonensis	NA	NA	NA
Paraechinus_aethiopicus	352.4	6.3	Paraechinus_aethiopicus	Paraechinus_aethiopicus	Paraechinus aethiopicus	352.4	4.5	Paraechinus_aethiopicus	Paraechinus_aethiopicus	188	6.3
Paraechinus_hypomelas	292	7	Paraechinus_hypomelas	Paraechinus_hypomelas	Paraechinus hypomelas	213	-83.25	Paraechinus_hypomelas	Paraechinus_hypomelas	292	7
Paraechinus_micropus	171	NA	Paraechinus_micropus	NA	Paraechinus micropus	171	-83.25	Paraechinus_micropus	NA	NA	NA
Paraechinus_nudiventris	NA	NA	Paraechinus_nudiventris	NA	Paraechinus nudiventris	-999	-83.25	Paraechinus_nudiventris	NA	NA	NA
Parahydromys_asper	526.66	NA	Parahydromys_asper	NA	Parahydromys asper	526.66	-83.25	Parahydromys_asper	NA	NA	NA
Paraleptomys_rufilatus	54.99	NA	Paraleptomys_rufilatus	NA	Paraleptomys rufilatus	54.99	-83.25	Paraleptomys_rufilatus	NA	NA	NA
Paraleptomys_wilhelmina	33.68	NA	Paraleptomys_wilhelmina	NA	Paraleptomys wilhelmina	33.68	-83.25	Paraleptomys_wilhelmina	NA	NA	NA
Paralomys_gerbillus	17.4	NA	Paralomys_gerbillus	NA	Paralomys gerbillus	17.4	-83.25	Paralomys_gerbillus	NA	NA	NA
Paramelomys_gressitti	NA	NA	Paramelomys_gressitti	NA	Paramelomys gressitti	-999	-83.25	Paramelomys_gressitti	NA	NA	NA
Paramelomys_levipes	82.81	NA	Paramelomys_levipes	NA	Paramelomys levipes	82.81	-83.25	Paramelomys_levipes	NA	NA	NA
Paramelomys_lorentzii	150	NA	Paramelomys_lorentzii	NA	Paramelomys lorentzii	150	-83.25	Paramelomys_lorentzii	NA	NA	NA
Paramelomys_mollis	90.05	NA	Paramelomys_mollis	NA	Paramelomys mollis	90.05	-83.25	Paramelomys_mollis	NA	NA	NA
Paramelomys_moncktoni	80.56	NA	Paramelomys_moncktoni	NA	Paramelomys moncktoni	80.56	-83.25	Paramelomys_moncktoni	NA	NA	NA
Paramelomys_naso	NA	NA	Paramelomys_naso	NA	Paramelomys naso	-999	-83.25	Paramelomys_naso	NA	NA	NA
Paramelomys_platyops	85.6	NA	Paramelomys_platyops	NA	Paramelomys platyops	85.6	-83.25	Paramelomys_platyops	NA	NA	NA
Paramelomys_rubex	47.16	NA	Paramelomys_rubex	NA	Paramelomys rubex	47.16	-83.25	Paramelomys_rubex	NA	NA	NA
Paramelomys_steini	NA	NA	Paramelomys_steini	NA	Paramelomys steini	-999	-83.25	Paramelomys_steini	NA	NA	NA
Paramurexia_rothschildi	53.77	NA	Paramurexia_rothschildi	NA	Paramurexia rothschildi	53.77	-83.25	Paramurexia_rothschildi	NA	NA	NA
Parantechinus_apicalis	71.31	5.5	Parantechinus_apicalis	Parantechinus_apicalis	Parantechinus apicalis	71.31	3	Parantechinus_apicalis	Parantechinus_apicalis	70	5.5
Paranyctimene_raptor	24.94	NA	Paranyctimene_raptor	NA	Paranyctimene raptor	24.94	-83.25	Paranyctimene_raptor	NA	NA	NA
Paranyctimene_tenax	NA	NA	Paranyctimene_tenax	NA	Paranyctimene tenax	-999	-83.25	Paranyctimene_tenax	NA	NA	NA
Parascalops_breweri	62.5	5	Parascalops_breweri	Parascalops_breweri	Parascalops breweri	51.11	5	Parascalops_breweri	Parascalops_breweri	62.5	NA
Parascaptor_leucura	NA	NA	Parascaptor_leucura	NA	Parascaptor leucura	-999	-83.25	Parascaptor_leucura	NA	NA	NA
Paraxerus_alexandri	50.73	NA	Paraxerus_alexandri	NA	Paraxerus alexandri	50.73	-83.25	Paraxerus_alexandri	NA	NA	NA
Paraxerus_boehmi	70.24	NA	Paraxerus_boehmi	NA	Paraxerus boehmi	70.24	-83.25	Paraxerus_boehmi	NA	NA	NA
Paraxerus_cepapi	222.85	NA	Paraxerus_cepapi	Paraxerus_cepapi	Paraxerus cepapi	222.85	-83.25	Paraxerus_cepapi	Paraxerus_cepapi	216	NA
Paraxerus_cooperi	250	NA	Paraxerus_cooperi	NA	Paraxerus cooperi	250	-83.25	Paraxerus_cooperi	NA	NA	NA
Paraxerus_flavovittis	160	NA	Paraxerus_flavovittis	NA	Paraxerus flavovittis	160	-83.25	Paraxerus_flavovittis	NA	NA	NA
Paraxerus_lucifer	692.45	NA	Paraxerus_lucifer	NA	Paraxerus lucifer	692.45	-83.25	Paraxerus_lucifer	NA	NA	NA
Paraxerus_ochraceus	104.3	NA	Paraxerus_ochraceus	NA	Paraxerus ochraceus	104.3	-83.25	Paraxerus_ochraceus	NA	NA	NA
Paraxerus_palliatus	365.37	NA	Paraxerus_palliatus	NA	Paraxerus palliatus	365.37	-83.25	Paraxerus_palliatus	NA	NA	NA
Paraxerus_poensis	134	NA	Paraxerus_poensis	Paraxerus_poensis	Paraxerus poensis	100	-83.25	Paraxerus_poensis	Paraxerus_poensis	134	NA
Paraxerus_vexillarius	675	NA	Paraxerus_vexillarius	NA	Paraxerus vexillarius	675	-83.25	Paraxerus_vexillarius	NA	NA	NA
Paraxerus_vincenti	NA	NA	Paraxerus_vincenti	NA	Paraxerus vincenti	-999	-83.25	Paraxerus_vincenti	NA	NA	NA
Pardofelis_marmorata	3500	NA	Pardofelis_marmorata	Pardofelis_marmorata	Pardofelis marmorata	2826.68	-83.25	Pardofelis_marmorata	Pardofelis_marmorata	3500	NA
Parotomys_brantsii	129.5	NA	Parotomys_brantsii	NA	Parotomys brantsii	129.5	-83.25	Parotomys_brantsii	NA	NA	NA
Parotomys_littledalei	126.99	NA	Parotomys_littledalei	NA	Parotomys littledalei	126.99	-83.25	Parotomys_littledalei	NA	NA	NA
Paruromys_dominator	325.31	NA	Paruromys_dominator	NA	Paruromys dominator	325.31	-83.25	Paruromys_dominator	NA	NA	NA
Paulamys_naso	NA	NA	Paulamys_naso	NA	Paulamys naso	-999	-83.25	Paulamys_naso	NA	NA	NA
Pearsonomys_annectens	NA	NA	Pearsonomys_annectens	NA	Pearsonomys annectens	-999	-83.25	Pearsonomys_annectens	NA	NA	NA
Pecari_tajacu	21133.69	31.5	Pecari_tajacu	Pecari_tajacu	Pecari tajacu	21133.69	24.7	Pecari_tajacu	Pecari_tajacu	20200	31.5
Pectinator_spekei	178	10	Pectinator_spekei	Pectinator_spekei	Pectinator spekei	169.7	10	Pectinator_spekei	Pectinator_spekei	178	NA
Pedetes_capensis	3500	20	Pedetes_capensis	Pedetes_capensis	Pedetes capensis	2549.25	14.5	Pedetes_capensis	Pedetes_capensis	3500	20
Pedetes_surdaster	NA	NA	Pedetes_surdaster	NA	Pedetes surdaster	-999	-83.25	Pedetes_surdaster	NA	NA	NA
Penthetor_lucasi	35.39	NA	Penthetor_lucasi	NA	Penthetor lucasi	35.39	-83.25	Penthetor_lucasi	NA	NA	NA
Peponocephala_electra	206000	47	Peponocephala_electra	Peponocephala_electra	Peponocephala electra	206000	47	Peponocephala_electra	Peponocephala_electra	206000	47
Perameles_bougainville	230.8	5.8	Perameles_bougainville	Perameles_bougainville	Perameles bougainville	230.8	-83.25	Perameles_bougainville	Perameles_bougainville	226	5.8
Perameles_eremiana	499.99	NA	Perameles_eremiana	NA	Perameles eremiana	499.99	-83.25	Perameles_eremiana	NA	NA	NA
Perameles_gunnii	903.46	6.1	Perameles_gunnii	Perameles_gunnii	Perameles gunnii	903.46	5.5	Perameles_gunnii	Perameles_gunnii	766	6.1
Perameles_nasuta	859	5.6	Perameles_nasuta	Perameles_nasuta	Perameles nasuta	720.26	-83.25	Perameles_nasuta	Perameles_nasuta	859	5.6
Perodicticus_potto	1081.81	32.4	Perodicticus_potto	Perodicticus_potto	Perodicticus potto	1081.81	26	Perodicticus_potto	Perodicticus_potto	919.9	32.4
Perognathus_alticolus	23.99	NA	Perognathus_alticolus	NA	Perognathus alticolus	23.99	-83.25	Perognathus_alticolus	NA	NA	NA
Perognathus_amplus	11.97	5.9	Perognathus_amplus	Perognathus_amplus	Perognathus amplus	11.97	-83.25	Perognathus_amplus	Perognathus_amplus	11.7	5.9
Perognathus_fasciatus	11.29	NA	Perognathus_fasciatus	NA	Perognathus fasciatus	11.29	-83.25	Perognathus_fasciatus	NA	NA	NA
Perognathus_flavescens	9.21	NA	Perognathus_flavescens	Perognathus_flavescens	Perognathus flavescens	9.21	-83.25	Perognathus_flavescens	Perognathus_flavescens	9	NA
Perognathus_flavus	8	5	Perognathus_flavus	Perognathus_flavus	Perognathus flavus	7.97	5	Perognathus_flavus	Perognathus_flavus	8	NA
Perognathus_inornatus	10.16	NA	Perognathus_inornatus	NA	Perognathus inornatus	10.16	-83.25	Perognathus_inornatus	NA	NA	NA
Perognathus_longimembris	8.07	8.3	Perognathus_longimembris	Perognathus_longimembris	Perognathus longimembris	8.07	8.299999999999999	Perognathus_longimembris	Perognathus_longimembris	8	8.3
Perognathus_merriami	8	2.5	Perognathus_merriami	Perognathus_merriami	Perognathus merriami	6.94	2.5	Perognathus_merriami	Perognathus_merriami	8	NA
Perognathus_parvus	21.56	5.8	Perognathus_parvus	Perognathus_parvus	Perognathus parvus	21.56	4	Perognathus_parvus	Perognathus_parvus	20.1	5.8
Peromyscus_attwateri	27.9	1.5	Peromyscus_attwateri	NA	Peromyscus attwateri	27.9	1.5	Peromyscus_attwateri	NA	NA	NA
Peromyscus_aztecus	34	NA	Peromyscus_aztecus	NA	Peromyscus aztecus	34	-83.25	Peromyscus_aztecus	NA	NA	NA
Peromyscus_beatae	NA	NA	Peromyscus_beatae	NA	Peromyscus beatae	-999	-83.25	Peromyscus_beatae	NA	NA	NA
Peromyscus_boylii	23.9	1.5	Peromyscus_boylii	NA	Peromyscus boylii	23.9	1.5	Peromyscus_boylii	NA	NA	NA
Peromyscus_bullatus	40	NA	Peromyscus_bullatus	NA	Peromyscus bullatus	40	-83.25	Peromyscus_bullatus	NA	NA	NA
Peromyscus_californicus	42.68	5.5	Peromyscus_californicus	Peromyscus_californicus	Peromyscus californicus	42.68	-83.25	Peromyscus_californicus	Peromyscus_californicus	42	5.5
Peromyscus_caniceps	NA	NA	Peromyscus_caniceps	NA	Peromyscus caniceps	-999	-83.25	Peromyscus_caniceps	NA	NA	NA
Peromyscus_crinitus	16.5	7.7	Peromyscus_crinitus	Peromyscus_crinitus	Peromyscus crinitus	16.32	-83.25	Peromyscus_crinitus	Peromyscus_crinitus	16.5	7.7
Peromyscus_dickeyi	28.6	NA	Peromyscus_dickeyi	NA	Peromyscus dickeyi	28.6	-83.25	Peromyscus_dickeyi	NA	NA	NA
Peromyscus_difficilis	27.95	NA	Peromyscus_difficilis	NA	Peromyscus difficilis	27.95	-83.25	Peromyscus_difficilis	NA	NA	NA
Peromyscus_eremicus	25	7.4	Peromyscus_eremicus	Peromyscus_eremicus	Peromyscus eremicus	22.73	-83.25	Peromyscus_eremicus	Peromyscus_eremicus	25	7.4
Peromyscus_eva	21.99	NA	Peromyscus_eva	NA	Peromyscus eva	21.99	-83.25	Peromyscus_eva	NA	NA	NA
Peromyscus_fraterculus	NA	NA	Peromyscus_fraterculus	NA	Peromyscus fraterculus	-999	-83.25	Peromyscus_fraterculus	NA	NA	NA
Peromyscus_furvus	32.99	NA	Peromyscus_furvus	NA	Peromyscus furvus	32.99	-83.25	Peromyscus_furvus	NA	NA	NA
Peromyscus_gossypinus	27.68	1.2916666666666667	Peromyscus_gossypinus	NA	Peromyscus gossypinus	27.68	1.2916666666666667	Peromyscus_gossypinus	NA	NA	NA
Peromyscus_grandis	71	NA	Peromyscus_grandis	NA	Peromyscus grandis	71	-83.25	Peromyscus_grandis	NA	NA	NA
Peromyscus_gratus	27.35	NA	Peromyscus_gratus	NA	Peromyscus gratus	27.35	-83.25	Peromyscus_gratus	NA	NA	NA
Peromyscus_guardia	NA	NA	Peromyscus_guardia	NA	Peromyscus guardia	-999	-83.25	Peromyscus_guardia	NA	NA	NA
Peromyscus_guatemalensis	40	5.7	Peromyscus_guatemalensis	Peromyscus_guatemalensis	Peromyscus guatemalensis	40	-83.25	Peromyscus_guatemalensis	Peromyscus_guatemalensis	40	5.7
Peromyscus_gymnotis	40	NA	Peromyscus_gymnotis	NA	Peromyscus gymnotis	40	-83.25	Peromyscus_gymnotis	NA	NA	NA
Peromyscus_hooperi	35.99	NA	Peromyscus_hooperi	NA	Peromyscus hooperi	35.99	-83.25	Peromyscus_hooperi	NA	NA	NA
Peromyscus_hylocetes	NA	NA	Peromyscus_hylocetes	NA	Peromyscus hylocetes	-999	-83.25	Peromyscus_hylocetes	NA	NA	NA
Peromyscus_interparietalis	NA	NA	Peromyscus_interparietalis	NA	Peromyscus interparietalis	-999	-83.25	Peromyscus_interparietalis	NA	NA	NA
Peromyscus_keeni	28.25	NA	Peromyscus_keeni	NA	Peromyscus keeni	28.25	-83.25	Peromyscus_keeni	NA	NA	NA
Peromyscus_leucopus	23	7.9	Peromyscus_leucopus	Peromyscus_leucopus	Peromyscus leucopus	18.07	3.1666666666666665	Peromyscus_leucopus	Peromyscus_leucopus	23	7.9
Peromyscus_levipes	NA	NA	Peromyscus_levipes	NA	Peromyscus levipes	-999	-83.25	Peromyscus_levipes	NA	NA	NA
Pteronotus_parnellii	19.59	NA	Pteronotus_parnellii	NA	Pteronotus parnellii	19.59	-83.25	Pteronotus_parnellii	NA	NA	NA
Pteronotus_personatus	7.99	NA	Pteronotus_personatus	NA	Pteronotus personatus	7.99	-83.25	Pteronotus_personatus	NA	NA	NA
Pteronotus_pristinus	NA	NA	Pteronotus_pristinus	NA	Pteronotus pristinus	-999	-83.25	Pteronotus_pristinus	NA	NA	NA
Pteronotus_quadridens	5.64	NA	Pteronotus_quadridens	NA	Pteronotus quadridens	5.64	-83.25	Pteronotus_quadridens	NA	NA	NA
Pteronura_brasiliensis	26000	17.3	Pteronura_brasiliensis	Pteronura_brasiliensis	Pteronura brasiliensis	26000	12.833333333333334	Pteronura_brasiliensis	Pteronura_brasiliensis	24000	17.3
Pteropus_admiralitatum	306.46	NA	Pteropus_admiralitatum	NA	Pteropus admiralitatum	306.46	-83.25	Pteropus_admiralitatum	NA	NA	NA
Pteropus_aldabrensis	310.29	NA	Pteropus_aldabrensis	NA	Pteropus aldabrensis	310.29	-83.25	Pteropus_aldabrensis	NA	NA	NA
Pteropus_alecto	672.1	19.7	Pteropus_alecto	Pteropus_alecto	Pteropus alecto	610.13	-83.25	Pteropus_alecto	Pteropus_alecto	672.1	19.7
Pteropus_anetianus	397.22	NA	Pteropus_anetianus	NA	Pteropus anetianus	397.22	-83.25	Pteropus_anetianus	NA	NA	NA
Pteropus_aruensis	NA	NA	Pteropus_aruensis	NA	Pteropus aruensis	-999	-83.25	Pteropus_aruensis	NA	NA	NA
Pteropus_banakrisi	NA	NA	Pteropus_banakrisi	NA	Pteropus banakrisi	-999	-83.25	Pteropus_banakrisi	NA	NA	NA
Pteropus_brunneus	200	NA	Pteropus_brunneus	NA	Pteropus brunneus	200	-83.25	Pteropus_brunneus	NA	NA	NA
Pteropus_caniceps	525.12	NA	Pteropus_caniceps	NA	Pteropus caniceps	525.12	-83.25	Pteropus_caniceps	NA	NA	NA
Pteropus_capistratus	NA	NA	Pteropus_capistratus	NA	Pteropus capistratus	-999	-83.25	Pteropus_capistratus	NA	NA	NA
Peromyscus_madrensis	NA	NA	Peromyscus_madrensis	NA	Peromyscus madrensis	-999	-83.25	Peromyscus_madrensis	NA	NA	NA
Peromyscus_maniculatus	20.5	8.3	Peromyscus_maniculatus	Peromyscus_maniculatus	Peromyscus maniculatus	19.98	-83.25	Peromyscus_maniculatus	Peromyscus_maniculatus	20.5	8.3
Peromyscus_mayensis	NA	NA	Peromyscus_mayensis	NA	Peromyscus mayensis	-999	-83.25	Peromyscus_mayensis	NA	NA	NA
Peromyscus_megalops	66.2	NA	Peromyscus_megalops	NA	Peromyscus megalops	66.2	-83.25	Peromyscus_megalops	NA	NA	NA
Peromyscus_mekisturus	59.99	NA	Peromyscus_mekisturus	NA	Peromyscus mekisturus	59.99	-83.25	Peromyscus_mekisturus	NA	NA	NA
Peromyscus_melanocarpus	58.9	NA	Peromyscus_melanocarpus	NA	Peromyscus melanocarpus	58.9	-83.25	Peromyscus_melanocarpus	NA	NA	NA
Peromyscus_melanophrys	40	NA	Peromyscus_melanophrys	NA	Peromyscus melanophrys	40	-83.25	Peromyscus_melanophrys	NA	NA	NA
Peromyscus_melanotis	39.59	NA	Peromyscus_melanotis	NA	Peromyscus melanotis	39.59	-83.25	Peromyscus_melanotis	NA	NA	NA
Peromyscus_melanurus	40	NA	Peromyscus_melanurus	NA	Peromyscus melanurus	40	-83.25	Peromyscus_melanurus	NA	NA	NA
Peromyscus_merriami	40	NA	Peromyscus_merriami	NA	Peromyscus merriami	40	-83.25	Peromyscus_merriami	NA	NA	NA
Peromyscus_mexicanus	42.58	NA	Peromyscus_mexicanus	NA	Peromyscus mexicanus	42.58	-83.25	Peromyscus_mexicanus	NA	NA	NA
Peromyscus_nasutus	NA	NA	Peromyscus_nasutus	NA	Peromyscus nasutus	-999	-83.25	Peromyscus_nasutus	NA	NA	NA
Peromyscus_ochraventer	40	NA	Peromyscus_ochraventer	NA	Peromyscus ochraventer	40	-83.25	Peromyscus_ochraventer	NA	NA	NA
Peromyscus_pectoralis	38.99	NA	Peromyscus_pectoralis	NA	Peromyscus pectoralis	38.99	-83.25	Peromyscus_pectoralis	NA	NA	NA
Peromyscus_pembertoni	NA	NA	Peromyscus_pembertoni	NA	Peromyscus pembertoni	-999	-83.25	Peromyscus_pembertoni	NA	NA	NA
Peromyscus_perfulvus	40	NA	Peromyscus_perfulvus	NA	Peromyscus perfulvus	40	-83.25	Peromyscus_perfulvus	NA	NA	NA
Peromyscus_polionotus	14.27	5.5	Peromyscus_polionotus	Peromyscus_polionotus	Peromyscus polionotus	14.27	-83.25	Peromyscus_polionotus	Peromyscus_polionotus	14	5.5
Peromyscus_polius	40	NA	Peromyscus_polius	NA	Peromyscus polius	40	-83.25	Peromyscus_polius	NA	NA	NA
Peromyscus_pseudocrinitus	NA	NA	Peromyscus_pseudocrinitus	NA	Peromyscus pseudocrinitus	-999	-83.25	Peromyscus_pseudocrinitus	NA	NA	NA
Peromyscus_sagax	NA	NA	Peromyscus_sagax	NA	Peromyscus sagax	-999	-83.25	Peromyscus_sagax	NA	NA	NA
Peromyscus_sejugis	21.5	NA	Peromyscus_sejugis	NA	Peromyscus sejugis	21.5	-83.25	Peromyscus_sejugis	NA	NA	NA
Peromyscus_simulus	40	NA	Peromyscus_simulus	NA	Peromyscus simulus	40	-83.25	Peromyscus_simulus	NA	NA	NA
Peromyscus_slevini	NA	NA	Peromyscus_slevini	NA	Peromyscus slevini	-999	-83.25	Peromyscus_slevini	NA	NA	NA
Peromyscus_spicilegus	35.99	NA	Peromyscus_spicilegus	NA	Peromyscus spicilegus	35.99	-83.25	Peromyscus_spicilegus	NA	NA	NA
Peromyscus_stephani	NA	NA	Peromyscus_stephani	NA	Peromyscus stephani	-999	-83.25	Peromyscus_stephani	NA	NA	NA
Peromyscus_stirtoni	29.19	NA	Peromyscus_stirtoni	NA	Peromyscus stirtoni	29.19	-83.25	Peromyscus_stirtoni	NA	NA	NA
Peromyscus_truei	27	5.4	Peromyscus_truei	Peromyscus_truei	Peromyscus truei	27	-83.25	Peromyscus_truei	Peromyscus_truei	25	5.4
Peromyscus_winkelmanni	40	NA	Peromyscus_winkelmanni	NA	Peromyscus winkelmanni	40	-83.25	Peromyscus_winkelmanni	NA	NA	NA
Peromyscus_yucatanicus	27.13	NA	Peromyscus_yucatanicus	NA	Peromyscus yucatanicus	27.13	-83.25	Peromyscus_yucatanicus	NA	NA	NA
Peromyscus_zarhynchus	40	NA	Peromyscus_zarhynchus	NA	Peromyscus zarhynchus	40	-83.25	Peromyscus_zarhynchus	NA	NA	NA
Peropteryx_kappleri	9.85	NA	Peropteryx_kappleri	NA	Peropteryx kappleri	9.85	-83.25	Peropteryx_kappleri	NA	NA	NA
Peropteryx_leucoptera	NA	NA	Peropteryx_leucoptera	NA	Peropteryx leucoptera	-999	-83.25	Peropteryx_leucoptera	NA	NA	NA
Peropteryx_macrotis	5.68	NA	Peropteryx_macrotis	NA	Peropteryx macrotis	5.68	-83.25	Peropteryx_macrotis	NA	NA	NA
Peropteryx_trinitatis	4.19	NA	Peropteryx_trinitatis	NA	Peropteryx trinitatis	4.19	-83.25	Peropteryx_trinitatis	NA	NA	NA
Peroryctes_broadbenti	4800	NA	Peroryctes_broadbenti	NA	Peroryctes broadbenti	4800	-83.25	Peroryctes_broadbenti	NA	NA	NA
Peroryctes_raffrayana	905.63	3.3000000000000003	Peroryctes_raffrayana	Peroryctes_raffrayana	Peroryctes raffrayana	905.63	3.3000000000000003	Peroryctes_raffrayana	Peroryctes_raffrayana	675	3.2
Petaurillus_emiliae	NA	NA	Petaurillus_emiliae	NA	Petaurillus emiliae	-999	-83.25	Petaurillus_emiliae	NA	NA	NA
Petaurillus_hosei	NA	NA	Petaurillus_hosei	NA	Petaurillus hosei	-999	-83.25	Petaurillus_hosei	NA	NA	NA
Petaurillus_kinlochii	30.93	NA	Petaurillus_kinlochii	NA	Petaurillus kinlochii	30.93	-83.25	Petaurillus_kinlochii	NA	NA	NA
Petaurista_alborufus	1700	21.4	Petaurista_alborufus	Petaurista_alborufus	Petaurista alborufus	1501.95	-83.25	Petaurista_alborufus	Petaurista_alborufus	1700	21.4
Petaurista_elegans	1040	NA	Petaurista_elegans	NA	Petaurista elegans	1040	-83.25	Petaurista_elegans	NA	NA	NA
Petaurista_leucogenys	1650	19.2	Petaurista_leucogenys	Petaurista_leucogenys	Petaurista leucogenys	-999	-83.25	Petaurista_leucogenys	Petaurista_leucogenys	1650	19.2
