parent,node,branch.length,label,Brownian,Median,95%CI_Low,95%CI_High,Branch,Branch_midpoint_height,Orig_len,Rate,sqrt.rate
2204,710,10.9749,Alouatta.pigra,9.35876,9.35876,9.35876,9.35876,Alouatta.pigra->n428,95.3,6,21.1978,6
2204,711,0.32878,Alouatta.seniculus,8.62251,8.62251,8.62251,8.62251,Alouatta.seniculus->n428,95.3,6,3.66898,6
2207,712,1.00496,Ateles.belzebuth,8.59415,8.59415,8.59415,8.59415,Ateles.belzebuth->n431,94.55,7.5,5.73734,7.5
2208,713,0.819232,Ateles.fusciceps,8.95697,8.95697,8.95697,8.95697,Ateles.fusciceps->n432,94.6,7.4,5.21502,7.4
2208,714,0.0506452,Ateles.geoffroyi,8.74286,8.74286,8.74286,8.74286,Ateles.geoffroyi->n432,94.6,7.4,1.29664,7.4
2206,715,0.825311,Ateles.paniscus,8.95658,8.95658,8.95658,8.95658,Ateles.paniscus->n430,94.5,7.6,5.165,7.6
2209,716,8.98295,Brachyteles.arachnoides,9.31852,9.31852,9.31852,9.31852,Brachyteles.arachnoides->n433,91.9,12.8,13.1302,12.8
2209,717,0.0414374,Lagothrix.lagotricha,8.71214,8.71214,8.71214,8.71214,Lagothrix.lagotricha->n433,91.9,12.8,0.891783,12.8
2212,718,4.28612,Cacajao.calvus,8.31679,8.31679,8.31679,8.31679,Cacajao.calvus->n436,95.25,6.1,13.1382,6.1
2213,719,0.0358882,Chiropotes.albinasus,7.97247,7.97247,7.97247,7.97247,Chiropotes.albinasus->n437,96.55,3.5,1.58712,3.5
2213,720,0.00826174,Chiropotes.satanas,7.91936,7.91936,7.91936,7.91936,Chiropotes.satanas->n437,96.55,3.5,0.7615,3.5
2214,721,0.111779,Pithecia.monachus,7.56355,7.56355,7.56355,7.56355,Pithecia.monachus->n438,93.65,9.3,1.71833,9.3
2214,722,4.43737,Pithecia.pithecia,7.22781,7.22781,7.22781,7.22781,Pithecia.pithecia->n438,93.65,9.3,10.8265,9.3
2215,723,2.29077,Callicebus.moloch,6.74524,6.74524,6.74524,6.74524,Callicebus.moloch->n439,93,10.6,7.28628,10.6
2216,724,0.00181673,Callicebus.cupreus,7.02108,7.02108,7.02108,7.02108,Callicebus.cupreus->n440,93.1,10.4,0.207156,10.4
2216,725,0.146872,Callicebus.torquatus,6.95655,6.95655,6.95655,6.95655,Callicebus.torquatus->n440,93.1,10.4,1.8626,10.4
2217,726,0.827614,Aotus.azarai,7.11477,7.11477,7.11477,7.11477,Aotus.azarai->n441,88.2,20.2,3.17253,20.2
2217,727,0.798959,Aotus.lemurinus,6.77308,6.77308,6.77308,6.77308,Aotus.lemurinus->n441,88.2,20.2,3.11713,20.2
2217,728,1.30847,Aotus.trivirgatus,6.72571,6.72571,6.72571,6.72571,Aotus.trivirgatus->n441,88.2,20.2,3.98909,20.2
2220,729,0.181628,Callimico.goeldii,6.32495,6.32495,6.32495,6.32495,Callimico.goeldii->n444,91.95,12.7,1.87438,12.7
2222,730,0.411909,Callithrix.argentata,5.87844,5.87844,5.87844,5.87844,Callithrix.argentata->n446,96,4.6,4.69018,4.6
2222,731,27.6463,Callithrix.pygmaea,4.76072,4.76072,4.76072,4.76072,Callithrix.pygmaea->n446,96,4.6,38.4245,4.6
2223,732,0.896007,Callithrix.flaviceps,6.00635,6.00635,6.00635,6.00635,Callithrix.flaviceps->n447,97.5,1.6,11.7291,1.6
2224,733,0.0700026,Callithrix.jacchus,5.73334,5.73334,5.73334,5.73334,Callithrix.jacchus->n448,97.7,1.2,3.7856,1.2
2224,734,0.0893035,Callithrix.penicillata,5.72685,5.72685,5.72685,5.72685,Callithrix.penicillata->n448,97.7,1.2,4.27574,1.2
2219,735,0.004973,Leontopithecus.rosalia,6.32436,6.32436,6.32436,6.32436,Leontopithecus.rosalia->n443,91.05,14.5,0.290264,14.5
2227,736,8.73738e-4,Saguinus.bicolor,6.14204,6.14204,6.14204,6.14204,Saguinus.bicolor->n451,96.9,2.8,0.276872,2.8
2227,737,9.53562e-5,Saguinus.midas,6.14579,6.14579,6.14579,6.14579,Saguinus.midas->n451,96.9,2.8,0.0914668,2.8
2230,738,0.29478,Saguinus.geoffroyi,6.21327,6.21327,6.21327,6.21327,Saguinus.geoffroyi->n454,97.9,0.8,9.5142,0.8
2230,739,0.377819,Saguinus.oedipus,5.99396,5.99396,5.99396,5.99396,Saguinus.oedipus->n454,97.9,0.8,10.7712,0.8
2229,740,0.0540381,Saguinus.leucopus,6.19441,6.19441,6.19441,6.19441,Saguinus.leucopus->n453,96.6,3.4,1.97596,3.4
2231,741,0.150945,Saguinus.imperator,6.09987,6.09987,6.09987,6.09987,Saguinus.imperator->n455,96.25,4.1,3.00736,4.1
2232,742,3.39357e-4,Saguinus.labiatus,6.21726,6.21726,6.21726,6.21726,Saguinus.labiatus->n456,97.05,2.5,0.182611,2.5
2232,743,0.0747015,Saguinus.mystax,6.26555,6.26555,6.26555,6.26555,Saguinus.mystax->n456,97.05,2.5,2.70933,2.5
2233,744,0.505973,Saguinus.fuscicollis,5.9135,5.9135,5.9135,5.9135,Saguinus.fuscicollis->n457,95.65,5.3,4.84277,5.3
2233,745,0.0245268,Saguinus.nigricollis,6.01859,6.01859,6.01859,6.01859,Saguinus.nigricollis->n457,95.65,5.3,1.06623,5.3
2237,746,0.0204769,Cebus.albifrons,7.83955,7.83955,7.83955,7.83955,Cebus.albifrons->n461,96.95,2.7,1.36495,2.7
2237,747,0.0747881,Cebus.capucinus,7.86425,7.86425,7.86425,7.86425,Cebus.capucinus->n461,96.95,2.7,2.60857,2.7
2236,748,0.0140611,Cebus.olivaceus,7.78738,7.78738,7.78738,7.78738,Cebus.olivaceus->n460,96.9,2.8,1.1107,2.8
2235,749,0.269196,Cebus.apella,7.83538,7.83538,7.83538,7.83538,Cebus.apella->n459,95.4,5.8,3.37667,5.8
2234,750,9.38071,Saimiri.sciureus,6.40985,6.40985,6.40985,6.40985,Saimiri.sciureus->n458,89.3,18,11.3149,18
2238,751,1.13816,Tarsius.bancanus,4.6171,4.6171,4.6171,4.6171,Tarsius.bancanus->n462,93.65,9.3,5.48312,9.3
2238,752,0.597033,Tarsius.dianae,4.67283,4.67283,4.67283,4.67283,Tarsius.dianae->n462,93.65,9.3,3.97124,9.3
2238,753,3.84555,Tarsius.spectrum,5.19073,5.19073,5.19073,5.19073,Tarsius.spectrum->n462,93.65,9.3,10.0787,9.3
2238,754,0.282614,Tarsius.syrichta,4.7185,4.7185,4.7185,4.7185,Tarsius.syrichta->n462,93.65,9.3,2.73227,9.3
2243,755,3.89279,Microcebus.coquereli,5.72577,5.72577,5.72577,5.72577,Microcebus.coquereli->n467,87.35,21.9,6.60809,21.9
2244,756,1.11391,Microcebus.murinus,4.26268,4.26268,4.26268,4.26268,Microcebus.murinus->n468,93.6,9.4,5.39546,9.4
2244,757,1.45497,Microcebus.rufus,4.23411,4.23411,4.23411,4.23411,Microcebus.rufus->n468,93.6,9.4,6.16639,9.4
2245,758,2.85213,Cheirogaleus.major,5.97686,5.97686,5.97686,5.97686,Cheirogaleus.major->n469,90.25,16.1,6.5969,16.1
2245,759,7.46409,Cheirogaleus.medius,5.13932,5.13932,5.13932,5.13932,Cheirogaleus.medius->n469,90.25,16.1,10.6719,16.1
2241,760,0.265131,Phaner.furcifer,5.99146,5.99146,5.99146,5.99146,Phaner.furcifer->n465,81.25,34.1,1.38204,34.1
2249,761,15.8299,Avahi.laniger,6.99799,6.99799,6.99799,6.99799,Avahi.laniger->n473,86.55,23.5,12.8639,23.5
2250,762,5.27416,Propithecus.diadema,8.74194,8.74194,8.74194,8.74194,Propithecus.diadema->n474,95.15,6.3,14.3408,6.3
2250,763,0.497039,Propithecus.tattersalli,8.17329,8.17329,8.17329,8.17329,Propithecus.tattersalli->n474,95.15,6.3,4.40244,6.3
2250,764,0.292292,Propithecus.verreauxi,8.20443,8.20443,8.20443,8.20443,Propithecus.verreauxi->n474,95.15,6.3,3.37603,6.3
2248,765,42.099,Indri.indri,8.97689,8.97689,8.97689,8.97689,Indri.indri->n472,84.3,28,19.2187,28
2247,766,11.39,Daubentonia.madagascariensis,7.86723,7.86723,7.86723,7.86723,Daubentonia.madagascariensis->n471,78.3,40,8.36372,40
2252,767,2.13833,Eulemur.coronatus,7.23652,7.23652,7.23652,7.23652,Eulemur.coronatus->n476,94.6,7.4,8.42538,7.4
2254,768,1.98592,Eulemur.fulvus,7.79412,7.79412,7.79412,7.79412,Eulemur.fulvus->n478,94.75,7.1,8.28934,7.1
2254,769,0.679691,Eulemur.macaco,7.68333,7.68333,7.68333,7.68333,Eulemur.macaco->n478,94.75,7.1,4.84947,7.1
2255,770,0.286415,Eulemur.mongoz,7.4183,7.4183,7.4183,7.4183,Eulemur.mongoz->n479,94.75,7.1,3.14801,7.1
2255,771,0.0529637,Eulemur.rubriventer,7.47609,7.47609,7.47609,7.47609,Eulemur.rubriventer->n479,94.75,7.1,1.35372,7.1
2256,772,0.252272,Hapalemur.aureus,7.23706,7.23706,7.23706,7.23706,Hapalemur.aureus->n480,90.3,16,1.96808,16
2256,773,1.60329,Hapalemur.griseus,7.09233,7.09233,7.09233,7.09233,Hapalemur.griseus->n480,90.3,16,4.96151,16
2251,774,3.06778,Lemur.catta,7.81062,7.81062,7.81062,7.81062,Lemur.catta->n475,86.8,23,5.72421,23
2251,775,12.2078,Varecia.variegata,8.14073,8.14073,8.14073,8.14073,Varecia.variegata->n475,86.8,23,11.4188,23
2257,776,0.125257,Lepilemur.leucopus,6.55108,6.55108,6.55108,6.55108,Lepilemur.leucopus->n481,93.15,10.3,1.72843,10.3
2257,777,0.0659434,Lepilemur.mustelinus,6.56948,6.56948,6.56948,6.56948,Lepilemur.mustelinus->n481,93.15,10.3,1.25411,10.3
2257,778,0.0443114,Lepilemur.ruficaudatus,6.65801,6.65801,6.65801,6.65801,Lepilemur.ruficaudatus->n481,93.15,10.3,1.02803,10.3
2260,779,4.96581,Arctocebus.calabarensis,5.74984,5.74984,5.74984,5.74984,Arctocebus.calabarensis->n484,88.95,18.7,8.07686,18.7
2260,780,18.5488,Perodicticus.potto,6.98795,6.98795,6.98795,6.98795,Perodicticus.potto->n484,88.95,18.7,15.6101,18.7
2261,781,4.86564,Loris.tardigradus,5.46806,5.46806,5.46806,5.46806,Loris.tardigradus->n485,82.6,31.4,6.16983,31.4
2262,782,14.1731,Nycticebus.coucang,6.87337,6.87337,6.87337,6.87337,Nycticebus.coucang->n486,91,14.6,15.4427,14.6
2262,783,5.23073,Nycticebus.pygmaeus,5.72685,5.72685,5.72685,5.72685,Nycticebus.pygmaeus->n486,91,14.6,9.38151,14.6
2266,784,0.120209,Euoticus.elegantulus,5.63479,5.63479,5.63479,5.63479,Euoticus.elegantulus->n490,90.15,16.3,1.34599,16.3
2267,785,3.75397,Galago.moholi,5.19296,5.19296,5.19296,5.19296,Galago.moholi->n491,90.25,16.1,7.56834,16.1
2267,786,4.82497,Galago.senegalensis,5.14388,5.14388,5.14388,5.14388,Galago.senegalensis->n491,90.25,16.1,8.5803,16.1
2268,787,3.91897,Otolemur.crassicaudatus,7.0417,7.0417,7.0417,7.0417,Otolemur.crassicaudatus->n492,95.85,4.9,14.017,4.9
2268,788,0.143613,Otolemur.garnettii,6.59486,6.59486,6.59486,6.59486,Otolemur.garnettii->n492,95.85,4.9,2.68328,4.9
2265,789,0.543632,Galago.alleni,5.66712,5.66712,5.66712,5.66712,Galago.alleni->n489,89,18.6,2.67956,18.6
2264,790,38.5859,Galagoides.demidoff,4.18965,4.18965,4.18965,4.18965,Galagoides.demidoff->n488,86.15,24.3,19.7506,24.3
2263,791,4.46119,Galagoides.zanzibaricus,4.96981,4.96981,4.96981,4.96981,Galagoides.zanzibaricus->n487,86,24.6,6.67461,24.6
2143,792,31.9103,Cynocephalus.variegatus,6.90776,6.90776,6.90776,6.90776,Cynocephalus.variegatus->n367,54.05,88.5,9.41157,88.5
2269,793,87.7521,Ptilocercus.lowii,3.7495,3.7495,3.7495,3.7495,Ptilocercus.lowii->n493,82.45,31.7,26.0776,31.7
2270,794,0.325338,Urogale.everetti,5.85793,5.85793,5.85793,5.85793,Urogale.everetti->n494,85.2,26.2,1.74657,26.2
2271,795,13.4242,Tupaia.glis,5.0689,5.0689,5.0689,5.0689,Tupaia.glis->n495,85.4,25.8,11.3058,25.8
2271,796,17.3027,Tupaia.minor,6.55108,6.55108,6.55108,6.55108,Tupaia.minor->n495,85.4,25.8,12.8356,25.8
2271,797,0.385188,Tupaia.montana,5.64545,5.64545,5.64545,5.64545,Tupaia.montana->n495,85.4,25.8,1.91511,25.8
2271,798,23.4704,Tupaia.tana,6.68085,6.68085,6.68085,6.68085,Tupaia.tana->n495,85.4,25.8,14.9492,25.8
2287,799,0.12284,Addax.nasomaculatus,12.1138,12.1138,12.1138,12.1138,Addax.nasomaculatus->n511,95.7,5.2,2.409,5.2
2288,800,0.136327,Oryx.dammah,12.0867,12.0867,12.0867,12.0867,Oryx.dammah->n512,96.8,3,3.34116,3
2288,801,0.749821,Oryx.gazella,12.1808,12.1808,12.1808,12.1808,Oryx.gazella->n512,96.8,3,7.83585,3
2288,802,2.68354,Oryx.leucoryx,11.7064,11.7064,11.7064,11.7064,Oryx.leucoryx->n512,96.8,3,14.8239,3
2289,803,1.10113,Hippotragus.equinus,12.3967,12.3967,12.3967,12.3967,Hippotragus.equinus->n513,95.65,5.3,7.14413,5.3
2289,804,0.00318987,Hippotragus.niger,12.2086,12.2086,12.2086,12.2086,Hippotragus.niger->n513,95.65,5.3,0.384518,5.3
2291,805,0.00240975,Alcelaphus.buselaphus,11.9184,11.9184,11.9184,11.9184,Alcelaphus.buselaphus->n515,96.9,2.8,0.459806,2.8
2291,806,0.0235934,Sigmoceros.lichtensteinii,11.9382,11.9382,11.9382,11.9382,Sigmoceros.lichtensteinii->n515,96.9,2.8,1.43875,2.8
2292,807,0.19941,Connochaetes.gnou,11.7924,11.7924,11.7924,11.7924,Connochaetes.gnou->n516,96.6,3.4,3.79578,3.4
2292,808,0.498045,Connochaetes.taurinus,12.0107,12.0107,12.0107,12.0107,Connochaetes.taurinus->n516,96.6,3.4,5.99877,3.4
2293,809,2.03412,Damaliscus.hunteri,11.9767,11.9767,11.9767,11.9767,Damaliscus.hunteri->n517,92.1,12.4,6.34812,12.4
2294,810,0.147865,Damaliscus.lunatus,11.7598,11.7598,11.7598,11.7598,Damaliscus.lunatus->n518,92.5,11.6,1.76958,11.6
2294,811,3.26738,Damaliscus.pygargus,11.3445,11.3445,11.3445,11.3445,Damaliscus.pygargus->n518,92.5,11.6,8.31838,11.6
2297,812,0.830979,Ammotragus.lervia,10.9241,10.9241,10.9241,10.9241,Ammotragus.lervia->n521,90.6,15.4,3.64085,15.4
2299,813,76.3043,Budorcas.taxicolor,12.6182,12.6182,12.6182,12.6182,Budorcas.taxicolor->n523,92.45,11.7,40.0267,11.7
2301,814,36.8661,Ovis.ammon,12.1007,12.1007,12.1007,12.1007,Ovis.ammon->n525,97.6,1.4,80.4299,1.4
2302,815,0.430475,Ovis.aries,10.8198,10.8198,10.8198,10.8198,Ovis.aries->n526,97.65,1.3,9.01924,1.3
2302,816,0.0937263,Ovis.vignei,11.0021,11.0021,11.0021,11.0021,Ovis.vignei->n526,97.65,1.3,4.2085,1.3
2303,817,0.625632,Ovis.canadensis,11.1297,11.1297,11.1297,11.1297,Ovis.canadensis->n527,96.5,3.6,6.53395,3.6
2304,818,0.00553916,Ovis.dalli,10.9624,10.9624,10.9624,10.9624,Ovis.dalli->n528,96.9,2.8,0.697125,2.8
2304,819,0.3919,Ovis.nivicola,10.8297,10.8297,10.8297,10.8297,Ovis.nivicola->n528,96.9,2.8,5.86376,2.8
2306,820,0.203199,Capra.caucasica,10.9151,10.9151,10.9151,10.9151,Capra.caucasica->n530,94.65,7.3,2.61497,7.3
2306,821,0.00273071,Capra.cylindricornis,10.8198,10.8198,10.8198,10.8198,Capra.cylindricornis->n530,94.65,7.3,0.303141,7.3
2306,822,1.21004,Capra.falconeri,10.6213,10.6213,10.6213,10.6213,Capra.falconeri->n530,94.65,7.3,6.38127,7.3
2306,823,0.828094,Capra.hircus,11.0021,11.0021,11.0021,11.0021,Capra.hircus->n530,94.65,7.3,5.27894,7.3
2306,824,3.37027,Capra.ibex,11.1775,11.1775,11.1775,11.1775,Capra.ibex->n530,94.65,7.3,10.6497,7.3
2306,825,3.62893,Hemitragus.jemlahicus,10.4688,10.4688,10.4688,10.4688,Hemitragus.jemlahicus->n530,94.65,7.3,11.0509,7.3
2305,826,0.0791516,Pseudois.nayaur,10.7508,10.7508,10.7508,10.7508,Pseudois.nayaur->n529,91.55,13.5,1.20014,13.5
2297,827,9.42765,Rupicapra.rupicapra,10.1697,10.1697,10.1697,10.1697,Rupicapra.rupicapra->n521,90.6,15.4,12.2634,15.4
2308,828,1.27476,Naemorhedus.crispus,10.309,10.309,10.309,10.309,Naemorhedus.crispus->n532,96.8,3,10.2169,3
2308,829,2.42301,Naemorhedus.goral,10.228,10.228,10.228,10.228,Naemorhedus.goral->n532,96.8,3,14.0859,3
2308,830,20.439,Naemorhedus.sumatraensis,11.3794,11.3794,11.3794,11.3794,Naemorhedus.sumatraensis->n532,96.8,3,40.9107,3
2308,831,104.622,Ovibos.moschatus,12.4607,12.4607,12.4607,12.4607,Ovibos.moschatus->n532,96.8,3,92.5591,3
2307,832,7.24111,Oreamnos.americanus,11.3187,11.3187,11.3187,11.3187,Oreamnos.americanus->n531,92.9,10.8,12.8339,10.8
2295,833,6.57402,Pantholops.hodgsonii,10.2219,10.2219,10.2219,10.2219,Pantholops.hodgsonii->n519,90.05,16.5,9.89331,16.5
2283,834,12.461,Aepyceros.melampus,10.633,10.633,10.633,10.633,Aepyceros.melampus->n507,86.8,23,11.5367,23
2310,835,0.21527,Ammodorcas.clarkei,10.2577,10.2577,10.2577,10.2577,Ammodorcas.clarkei->n534,93.05,10.5,2.24422,10.5
2310,836,0.0373222,Antidorcas.marsupialis,10.309,10.309,10.309,10.309,Antidorcas.marsupialis->n534,93.05,10.5,0.934452,10.5
2311,837,1.13912,Antilope.cervicapra,10.5321,10.5321,10.5321,10.5321,Antilope.cervicapra->n535,94.5,7.6,6.06799,7.6
2315,838,1.96308,Gazella.cuvieri,9.76996,9.76996,9.76996,9.76996,Gazella.cuvieri->n539,98.15,0.3,40.0937,0.3
2315,839,0.0314546,Gazella.leptoceros,10.069,10.069,10.069,10.069,Gazella.leptoceros->n539,98.15,0.3,5.07515,0.3
2314,840,0.198938,Gazella.subgutturosa,10.1464,10.1464,10.1464,10.1464,Gazella.subgutturosa->n538,98,0.6,9.02509,0.6
2317,841,1.00781,Gazella.dorcas,9.74009,9.74009,9.74009,9.74009,Gazella.dorcas->n541,97.35,1.9,11.4151,1.9
2317,842,0.00279731,Gazella.gazella,9.9403,9.9403,9.9403,9.9403,Gazella.gazella->n541,97.35,1.9,0.601397,1.9
2316,843,0.0562818,Gazella.spekei,9.90349,9.90349,9.90349,9.90349,Gazella.spekei->n540,97.25,2.1,2.56592,2.1
2319,844,6.48634,Gazella.dama,11.1982,11.1982,11.1982,11.1982,Gazella.dama->n543,97.8,1,39.9179,1
2319,845,0.395211,Gazella.soemmerringii,10.5966,10.5966,10.5966,10.5966,Gazella.soemmerringii->n543,97.8,1,9.85332,1
2318,846,0.102318,Gazella.granti,10.7714,10.7714,10.7714,10.7714,Gazella.granti->n542,97.6,1.4,4.2372,1.4
2320,847,0.0867509,Gazella.rufifrons,10.2036,10.2036,10.2036,10.2036,Gazella.rufifrons->n544,98.15,0.3,8.42838,0.3
2320,848,5.61392,Gazella.thomsonii,9.69892,9.69892,9.69892,9.69892,Gazella.thomsonii->n544,98.15,0.3,67.8016,0.3
2310,849,2.24404,Litocranius.walleri,10.6294,10.6294,10.6294,10.6294,Litocranius.walleri->n534,93.05,10.5,7.24583,10.5
2309,850,1.20309,Saiga.tatarica,10.5519,10.5519,10.5519,10.5519,Saiga.tatarica->n533,92.95,10.7,5.25562,10.7
2323,851,2.35562,Cephalophus.ogilbyi,9.90349,9.90349,9.90349,9.90349,Cephalophus.ogilbyi->n547,94.85,6.9,9.1579,6.9
2324,852,1.41137,Cephalophus.dorsalis,9.35876,9.35876,9.35876,9.35876,Cephalophus.dorsalis->n548,96.4,3.8,9.55205,3.8
2324,853,59.3141,Cephalophus.silvicultor,11.0429,11.0429,11.0429,11.0429,Cephalophus.silvicultor->n548,96.4,3.8,61.9234,3.8
2325,854,1.17746,Cephalophus.natalensis,9.21034,9.21034,9.21034,9.21034,Cephalophus.natalensis->n549,97.05,2.5,10.7565,2.5
2326,855,0.147277,Cephalophus.nigrifrons,9.53964,9.53964,9.53964,9.53964,Cephalophus.nigrifrons->n550,97.7,1.2,5.49091,1.2
2326,856,0.0311837,Cephalophus.rufilatus,9.43348,9.43348,9.43348,9.43348,Cephalophus.rufilatus->n550,97.7,1.2,2.52663,1.2
2323,857,0.743527,Cephalophus.leucogaster,9.44936,9.44936,9.44936,9.44936,Cephalophus.leucogaster->n547,94.85,6.9,5.14508,6.9
2323,858,1.01589,Cephalophus.niger,9.80367,9.80367,9.80367,9.80367,Cephalophus.niger->n547,94.85,6.9,6.01403,6.9
2322,859,1.51537,Sylvicapra.grimmia,9.85219,9.85219,9.85219,9.85219,Sylvicapra.grimmia->n546,94.25,8.1,6.7793,8.1
2327,860,0.570418,Cephalophus.maxwellii,9.10498,9.10498,9.10498,9.10498,Cephalophus.maxwellii->n551,93.6,9.4,3.86101,9.4
2327,861,7.18228,Cephalophus.monticola,8.74034,8.74034,8.74034,8.74034,Cephalophus.monticola->n551,93.6,9.4,13.7005,9.4
2283,862,11.0139,Raphicerus.campestris,9.3355,9.3355,9.3355,9.3355,Raphicerus.campestris->n507,86.8,23,10.8461,23
2331,863,49.151,Kobus.ellipsiprymnus,12.0744,12.0744,12.0744,12.0744,Kobus.ellipsiprymnus->n555,91.4,13.8,29.5798,13.8
2332,864,10.2048,Kobus.leche,11.3112,11.3112,11.3112,11.3112,Kobus.leche->n556,92.75,11.1,15.0282,11.1
2332,865,24.4115,Kobus.megaceros,9.76996,9.76996,9.76996,9.76996,Kobus.megaceros->n556,92.75,11.1,23.2436,11.1
2333,866,0.051516,Kobus.kob,10.9785,10.9785,10.9785,10.9785,Kobus.kob->n557,94.85,6.9,1.3543,6.9
2333,867,0.473762,Kobus.vardonii,11.0659,11.0659,11.0659,11.0659,Kobus.vardonii->n557,94.85,6.9,4.10699,6.9
2335,868,1.18923,Redunca.arundinum,10.7965,10.7965,10.7965,10.7965,Redunca.arundinum->n559,95.15,6.3,6.80974,6.3
2335,869,0.00125071,Redunca.redunca,10.5966,10.5966,10.5966,10.5966,Redunca.redunca->n559,95.15,6.3,0.220839,6.3
2334,870,1.32531,Redunca.fulvorufula,10.309,10.309,10.309,10.309,Redunca.fulvorufula->n558,94.25,8.1,6.33992,8.1
2328,871,1.22168,Pelea.capreolus,10.1266,10.1266,10.1266,10.1266,Pelea.capreolus->n552,89.1,18.4,4.03867,18.4
2283,872,66.1928,Madoqua.guentheri,8.42288,8.42288,8.42288,8.42288,Madoqua.guentheri->n507,86.8,23,26.5895,23
2283,873,60.3712,Madoqua.kirkii,8.49222,8.49222,8.49222,8.49222,Madoqua.kirkii->n507,86.8,23,25.3933,23
2283,874,98.2462,Madoqua.saltiana,8.08641,8.08641,8.08641,8.08641,Madoqua.saltiana->n507,86.8,23,32.3938,23
2283,875,127.617,Neotragus.batesi,7.82405,7.82405,7.82405,7.82405,Neotragus.batesi->n507,86.8,23,36.9197,23
2283,876,32.9225,Neotragus.moschatus,8.8772,8.8772,8.8772,8.8772,Neotragus.moschatus->n507,86.8,23,18.7521,23
2283,877,6.73154,Oreotragus.oreotragus,9.4727,9.4727,9.4727,9.4727,Oreotragus.oreotragus->n507,86.8,23,8.47932,23
2283,878,1.05157,Ourebia.ourebi,9.76996,9.76996,9.76996,9.76996,Ourebia.ourebi->n507,86.8,23,3.35138,23
2283,879,0.411739,Procapra.gutturosa,10.0858,10.0858,10.0858,10.0858,Procapra.gutturosa->n507,86.8,23,2.09708,23
2340,880,0.0524789,Bison.bison,13.1177,13.1177,13.1177,13.1177,Bison.bison->n564,96.35,3.9,1.81814,3.9
2340,881,0.0644608,Bison.bonasus,13.1224,13.1224,13.1224,13.1224,Bison.bonasus->n564,96.35,3.9,2.01504,3.9
2339,882,3.48361,Bos.grunniens,12.7159,12.7159,12.7159,12.7159,Bos.grunniens->n563,96.25,4.1,14.4474,4.1
2341,883,2.79448,Bos.frontalis,13.5924,13.5924,13.5924,13.5924,Bos.frontalis->n565,95.85,4.9,11.8364,4.9
2341,884,0.502525,Bos.javanicus,13.41,13.41,13.41,13.41,Bos.javanicus->n565,95.85,4.9,5.01936,4.9
2343,885,27.4618,Bubalus.bubalis,13.7642,13.7642,13.7642,13.7642,Bubalus.bubalis->n567,96.6,3.4,44.5444,3.4
2343,886,4.71098,Bubalus.mindorensis,12.3602,12.3602,12.3602,12.3602,Bubalus.mindorensis->n567,96.6,3.4,18.4495,3.4
2342,887,3.77517,Syncerus.caffer,13.1317,13.1317,13.1317,13.1317,Syncerus.caffer->n566,91.95,12.7,8.54544,12.7
2345,888,3.75878,Boselaphus.tragocamelus,12.0377,12.0377,12.0377,12.0377,Boselaphus.tragocamelus->n569,94.9,6.8,11.653,6.8
2345,889,92.1072,Tetracerus.quadricornis,9.85219,9.85219,9.85219,9.85219,Tetracerus.quadricornis->n569,94.9,6.8,57.6846,6.8
2348,890,6.95982,Taurotragus.derbianus,13.4298,13.4298,13.4298,13.4298,Taurotragus.derbianus->n572,95.5,5.6,17.4732,5.6
2348,891,0.0623344,Taurotragus.oryx,12.9773,12.9773,12.9773,12.9773,Taurotragus.oryx->n572,95.5,5.6,1.65363,5.6
2347,892,3.15389,Tragelaphus.strepsiceros,12.1548,12.1548,12.1548,12.1548,Tragelaphus.strepsiceros->n571,94,8.6,9.49165,8.6
2346,893,1.86754,Tragelaphus.angasii,11.5196,11.5196,11.5196,11.5196,Tragelaphus.angasii->n570,89.2,18.2,5.02073,18.2
2346,894,7.35518,Tragelaphus.buxtoni,12.2923,12.2923,12.2923,12.2923,Tragelaphus.buxtoni->n570,89.2,18.2,9.96389,18.2
2350,895,7.72035,Tragelaphus.eurycerus,12.1348,12.1348,12.1348,12.1348,Tragelaphus.eurycerus->n574,94.4,7.8,15.5933,7.8
2350,896,1.46109,Tragelaphus.spekii,11.3794,11.3794,11.3794,11.3794,Tragelaphus.spekii->n574,94.4,7.8,6.78358,7.8
2349,897,28.3485,Tragelaphus.scriptus,10.4982,10.4982,10.4982,10.4982,Tragelaphus.scriptus->n573,92.95,10.7,25.5118,10.7
2346,898,13.8126,Tragelaphus.imberbis,11.0744,11.0744,11.0744,11.0744,Tragelaphus.imberbis->n570,89.2,18.2,13.6543,18.2
2354,899,113.81,Alces.alces,12.7685,12.7685,12.7685,12.7685,Alces.alces->n578,90.6,15.4,42.6087,15.4
2356,900,2.1792,Capreolus.capreolus,9.98353,9.98353,9.98353,9.98353,Capreolus.capreolus->n580,96.3,4,11.5688,4
2356,901,2.8459,Capreolus.pygargus,10.5828,10.5828,10.5828,10.5828,Capreolus.pygargus->n580,96.3,4,13.2205,4
2355,902,12.7769,Hydropotes.inermis,9.54681,9.54681,9.54681,9.54681,Hydropotes.inermis->n579,94.1,8.4,19.3304,8.4
2358,903,10.2081,Blastocerus.dichotomus,11.5376,11.5376,11.5376,11.5376,Blastocerus.dichotomus->n582,96.2,4.2,24.4352,4.2
2360,904,0.160082,Hippocamelus.antisensis,11.136,11.136,11.136,11.136,Hippocamelus.antisensis->n584,97.1,2.4,4.04794,2.4
